username,sold_price,designer,score,transaction,category_1,category_2,category_3,description,sub_title,image_count,size,color,condition,feedback_count
lordmettao,64,Streetwear x The North Face,5,200,Vintage Menswear,Vintage Bottoms,Vintage Casual Pants,Vintage Y2K Baggy The North Face Cargo Gorpcore Pants,Vintage Y2K Baggy The North Face Cargo Gorpcore Pants,9,Men's / US 32 / EU 48,Mocha,Gently Used,83
DOLZERSHOP,170,The North Face x Vintage,,2,Vintage Menswear,Vintage Outerwear,Vintage Parkas,"Hello everyone !👋
Dolzer is happy to present this incredible vintage TNF 700 puffer! 🤩
-Size M📏
-Good condition✅
-Two little nuance on the right sleeve, and a minor snag, I have attached a photo📸",down puffer The North Face 700 nuptse,9,Men's / US M / EU 48-50 / 2,Black,Used,
NorthThrift,52,The North Face x Vintage,5,314,Vintage Womenswear,Vintage Outerwear,Vintage Jackets,"😃 ALWAYS HAPPY TO CONSIDER ANY BINDING OFFER 😃
*Details measurement* :
• Width (armpit to armpit) : 22""
• Length (shoulder to end of garment) : 24""
*Condition* :
• Good condition
• No tear or major defect
• Few minor signs (refer pictures)
All item are used clothing except stated new.
_______________________________
Shipping and handling information :
• All item are shipped via registered Standard Shipping with tracking number. It takes 10-24 business day to arrive for all international order.
• Feel free to ask before buying and ask for update from me about shipping/tracking.
• Please leave your phone after purchase. Its required for delivering process.
Thanks!
A18",Vintage North Face TKA 200 Women Fleece Jacket,13,Women's / S / US 4 / IT 40,Blue,Used,119
GarmsForTreasures,33,The North Face,5,325,The North Face Menswear,The North Face Tops,The North Face Short Sleeve T Shirts,"The North Face Shirt Size Large L Black Tee Short Sleeve Adult Mens Top LONDON
Size: L
All of our stock is second hand, so there might be minor imperfections. If you have any doubts, just ask!",The North Face Shirt Size Large L Black Tee Short Sleeve Adult Mens Top LONDON,4,Men's / US L / EU 52-54 / 3,White,Used,69
LineageTrading,360,Supreme x The North Face,5,274,Supreme Menswear,Supreme Outerwear,Supreme Light Jackets,"NEW SUPREME NORTHFACE JACKET
SIZE XL
DM WITH QUESTIONS
IG:LINEAGE TRADING",SUPREME NORTH FACE METALLIC ROSE GOLD JACKET XL,7,Men's / US XL / EU 56 / 4,Pink,New,150
Ramos4,185,Supreme x The North Face,5,5,Supreme Menswear,Supreme Tops,Supreme Sweatshirts Hoodies,Brand new,Supreme The North Face Pigment Printed Hooded Sweatshirt,8,Men's / US M / EU 48-50 / 2,Black,New,3
,714,Supreme x The North Face,5,,Supreme Menswear,Supreme Outerwear,Supreme Heavy Coats,"In fantastic condition. No rips, tears or stains. Can’t really find anything wrong with it. Couldn’t even tell you how many times it’s been worn lol.",Supreme X TNF Fall 2017 700 Jacket,7,Men's / US S / EU 44-46 / 1,Rocky mountains,Gently Used,
imlouie8733,296,The North Face,5,5,The North Face Menswear,The North Face Outerwear,The North Face Light Jackets,"The North Face x Invincible Mountain Parka Jacket Multicolor
Used without tag
Good condition, worn couple times, still look new.
Size US L / Asia XL
No flaw, for more info you can hit me up on messages",The North Face x Invincible Mountain Jacket,8,Men's / US L / EU 52-54 / 3,Multicolor,Gently Used,1
Street_Store_Shop,115,Outdoor Life x The North Face,5,495,Vintage Menswear,Vintage Outerwear,Vintage Light Jackets,"Description :
❗️❗️❗️Write me your price / make binding offer ❗️❗️❗️
⚠️Condition: 8.5/10
⚠️10 / 10 - New clothes (never worn)
⚠️9/10 - Clothes in perfect condition (but not new)
⚠️8 / 10, 7/10, etc. - there are visible signs of wear on the product (and possibly a few minor defects)
⚡️Delivery:
⚡️We send the goods within 3 working days after receiving payment
⚡️All packages we declare as a gift and write the value lower than original price.
⏳Shipping days :
USA or Canada: 7-20 business days
United Kingdom: 7-15 business days
Europe: 7-15 business days
Australia: 10-25 business days
Asia: 10-25 business days
⏳Sometimes delivery may take less time and vice versa.
We are located in Ukraine.
👁👁 Thank you for your attention 👁👁",Vintage The North Face Hooded Jacket Shell Gorp Core Style,17,Men's / US L / EU 52-54 / 3,Black,Gently Used,187
StreetwearLand_Shop,110,Streetwear x The North Face,5,80,The North Face Menswear,The North Face Outerwear,The North Face Vests,"The North Face 700 down vest in very good condition (the vest has a few minor flaws, visible in the last photos).
Size L
The vest is well stuffed with down, which makes it warm.
It fits very well on the body",The North Face 700 puffer vest down,12,Men's / US L / EU 52-54 / 3,Black,Gently Used,27
placeOFclothes,75,Outdoor Life x The North Face,5,104,Vintage Menswear,Vintage Outerwear,Vintage Light Jackets,"Condition: 9/10, see all photos
Size: L-XL on tag, see measurments
Delivery worldwide from the Ukrainaian Post within 1-2 days after payment, with tracking. Usually 10-20 works day
Subscribe to our store
No refund",Vintage The North Face Gore Tex Jacket Nylon Parka,6,Men's / US L / EU 52-54 / 3,Purple,Gently Used,23
Alburtoo,44,The North Face x Vintage,,10,Vintage Menswear,Vintage Bottoms,Vintage Casual Pants,"Unzips from pants to shorts
Vintage find",North face Summit series pants,4,Men's / US 31,Green,Gently Used,4
GotKiqz,44,Streetwear x The North Face,5,504,Vintage Menswear,Vintage Outerwear,Vintage Light Jackets,"No stains or holes
Fits Small/Medium
Ask any questions about item
Ships same or next day",Vintage North Face Fleece,9,Men's / US S / EU 44-46 / 1,Black,Used,223
Vova_seller,55,Outdoor Life x The North Face,5,89,Vintage Menswear,Vintage Outerwear,Vintage Light Jackets,"Size S mens
Condition genety used",The North Face vintage fleece,5,Men's / US S / EU 44-46 / 1,Red,Gently Used,50
jorgesarchive,34,Streetwear x The North Face,5,1736,Vintage Menswear,Vintage Outerwear,Vintage Bombers,"-shipping is $9 in usa
-message me for any questions!",Vintage y2k The North Face Pink Gray Denali Style Fleece,4,Men's / US XL / EU 56 / 4,Pink,Used,602
Luhjawn,50,Streetwear x The North Face,5,1827,Vintage Menswear,Vintage Bottoms,Vintage Casual Pants,"Preowned vintage condition
Please refer to pictures for measurements ect
Fits 32",Vintage the north face corduroy wide leg cargo pants,8,Men's / US 32 / EU 48,Brown,Used,706
pvdvtg,78,The North Face x Vintage,5,6643,Vintage Menswear,Vintage Outerwear,Vintage Light Jackets,"• Pre owned item, please see all photos for condition
• Tagged Large, see measurements:
• Pit to Pit: 24”
• Length: 27”
• Sleeves: 23.5”",The North Face Denali fleece jacket,4,Men's / US L / EU 52-54 / 3,Black,Gently Used,3788
asapyuh,119,Goretex x The North Face,5,32,Vintage Womenswear,Vintage Outerwear,Vintage Rain Jackets,"The North Face Performance Shell Gore-Tex Jacket (Purple)
This is a very unique item made with Gore-Tex.
there is also a lining inside (warm fleece)
Not sold separately
Rare item
• no nuances
• Size-XL (Women)
• Purple
• Fits like a Men’s Medium",Jacket The North Face Performance Shell Gore-Tex Purple,8,Women's / XL / US 12-14 / IT 48-50,Purple,Gently Used,17
TD_store,70,Outdoor Life x The North Face,5,284,The North Face Menswear,The North Face Outerwear,The North Face Vests,"The North Face vest size XL
please check the measurement & picture before buy :
PLEASE DROP OFF YOUR PHONE NUMBER FOR SHIPPING PURPOSES•
Condition:good
Size: xL
Colour:dark grey
brand : TNF
Material:polyester
Made In : china
SHIPPING (Your Choice Please read)
delivery via DHL Express Service.It will take 2-5 Working days to deliver. More safe!!
PLEASE LEAVE ME YOU PHONE NO. for DHL requirement (VERY IMPORTANT).",The North Face vest size XL,6,Men's / US XL / EU 56 / 4,Grey,Used,130
salvatormundi,41,Patagonia x The North Face,5,52,Vintage Menswear,Vintage Tops,Vintage Sweatshirts Hoodies,Hit me with any questions or offers!,Earth Ragz Quarter Zip Fleece,4,Men's / US M / EU 48-50 / 2,Turqoise,Used,26
Tyrellhill21,150,Supreme x The North Face,5,5,Supreme Menswear,Supreme Tops,Supreme Sweatshirts Hoodies,100% Authentic Size L Gently Wore No Flaws,Supreme X The Northface Collab 2021 Fall Jacket,8,Men's / US L / EU 52-54 / 3,Black,Gently Used,2
fewandfarbetween,225,The North Face x Vintage,5,40,Vintage Menswear,Vintage Outerwear,Vintage Bombers,"1996 Retro Nuptse Jacket FP700,
The North Face
.
Spec:
- Size Tag S (90) Fit M Oversize, Length x Chest Wide = 67x58cm
- On Model: Height= 160cm, Weight= 58kg
- Rare Color, Dark Grey
- Hidden Hood
- Packable
- *Fade Washtag
- *2 Little square white patch on Left Sleeve
- *Scratch mark on Left Sleeve
.
Messages me your phone number after you buy just to make sure if Grailed didn't provided it at first
.
*Before you buy, make sure you already saw all the jacket details
- Tolerate 1-3cm for the measurements
- Item will be ship 1-3 working days after sold
- Shipping will took around 6-9 days excluding custom proccess
- I will only put 10% at the invoice label to reduce your costum tax fees",The North Face 1996 Retro Nuptse 700 Jacket Dark Grey,13,Men's / US S / EU 44-46 / 1,Dark grey,Used,15
FitMint,45,Streetwear x The North Face,5,425,Vintage Menswear,Vintage Tops,Vintage Sweatshirts Hoodies,"Vintage The North Face Denali zip up
Size xl
Great condition no stains or holes",Vintage The North Face Denali,5,Men's / US XL / EU 56 / 4,Black,Gently Used,181
Isaaczmuda,48,The North Face,5,27,The North Face Menswear,The North Face Tops,The North Face Sweaters Knitwear,Only worn a few times - excellent condition!,NORTH FACE QUARTER ZIP,3,Men's / US XL / EU 56 / 4,Oatmeal,Gently Used,11
Mike2835,102,Kaws x The North Face,5,74,The North Face Menswear,The North Face Bottoms,The North Face Sweatpants Joggers,Brand new in wrapping. Size XL,KAWS x The North Face Black Sweatpants,12,Men's / US 38 / EU 54,Black,New,36
AnixApexz,145,The North Face,5,123,The North Face Menswear,The North Face Outerwear,The North Face Light Jackets,"PLEASE READ BEFORE BUY..
BUY WITH CONFIDENT!!
THIS IS USED CLOTHING!!! PLEASE DON’T EXPECTED IT TO BE LIKE NEW OR IN PRISTINE CONDITION!!
The North Face Jacket
MEASUREMENTS::
▪️Size on Tag :: XL
▪️Armpit to armpit :: 25.5 inches
▪️Length from top to bottom:: 29.5 inches
▪️Shoulder :: 20 inches
▪️Sleeve :: 27 inches
▪️Hem :: 25 inches
▪️Made in Nicaragua
▪️Condition :: Good
❗ Please see the pictures for more details
PAYMENT METHOD ::
▪️ PayPal
SHIPPING ::
▪️Item will be ship in 1-3 working days after payment received.
▪️ Shipping takes 2-3 weeks to most country.
▪️All item will be post by registered mail/parcel with the record tracking numbers.
▪️Please leave your phone number on the while make a purchase
RETURN POLICY::
❗We DON'T ACCEPT return, all sales are final
**Thank You for visiting and shopping at**
Code :: MWJ014X",THE NORTH FACE JACKET,9,Men's / US XL / EU 56 / 4,Brown,Used,54
ChaseSouthern,50,Goretex x Hype,5,18,The North Face Menswear,The North Face Outerwear,The North Face Raincoats,"The North Face Jacket
Great condition this piece was kept no wear, scrapes, or holes. There is some lettering on the name plate inside the jacket but with a strong bleach and light can be removed. Fits to a size small or medium. Check measurements listed above before you consider purchasing, all measurements are exact.
DM for more photos or questions",The North Face Gore-Tex Heavy Jacket,7,Men's / US S / EU 44-46 / 1,Red,Used,2
zeitgeistvintagecom,65,The North Face,5,1362,The North Face Menswear,The North Face Tops,The North Face Sweatshirts Hoodies,"✅🌎 Feel free to message us prior to purchasing!!!!!!
Buy with confidence. We have 1300+ sold items and 4,8 stars rating.
Condition: Worn (Vintage Clothing Pre-Worn can have minor stains, small tears, etc.)
Piece measurements:
64cm collar to hem
57cm armpit to armpit
Signs of use Details: -
Status: ✅ Available & always shipped until the next business day.
🌎 We ship worldwide with DHL. For US customers we use USPS.
⭐️ If you are unsure about buying from Europe pls check our ratings for references.
🫥 We don't trade and no ""lowest price"" please.
035201",The North Face Sweat Jacket Logo Stick Black,3,Men's / US L / EU 52-54 / 3,Black,Gently Used,668
anishbathwal1,140,The North Face,,2,The North Face Menswear,The North Face Outerwear,The North Face Heavy Coats,Newly purchased Northface High Pile Fleece Nuptse Jacket.,Northface White Fleece Jacket,7,Men's / US L / EU 52-54 / 3,Gardenia white/gravel,New,
ValliesVintage,51,Goretex x The North Face,5,311,The North Face Menswear,The North Face Outerwear,The North Face Parkas,Minor Flaw: rip on zipper underneath armpit. Super minor flaw easy fix with a seamstress price reflects. Everything else in great condition. Zipper is not broken underneath the armpit check photos to see.,North Face Summit Series Goretex Jacket Size XL,14,Men's / US XL / EU 56 / 4,Red,Gently Used,136
mythic,125,Online Ceramics x The North Face,5,2278,The North Face Menswear,The North Face Tops,The North Face Shirts Button Ups,"- Brand new
- 100% Authentic
- All sales final, no returns/refunds",Online Ceramics / North Face Shirt - NEW,1,Men's / US M / EU 48-50 / 2,Green,New,1586
moleskines20,76,Online Ceramics x The North Face,5,2338,The North Face Menswear,The North Face Bottoms,The North Face Sweatpants Joggers,Brand New !! Enjoy it !!,The North Face SS22 Online Ceramics Regrind Sweat Pants L,13,Men's / US 34 / EU 50,Blue,New,1342
Francescaco,30,Streetwear x The North Face,5,78,Vintage Menswear,Vintage Accessories,Vintage Gloves Scarves,"The North Face Winter Gloves
Size : Small",The North Face Winter Gloves,2,28,Black,Gently Used,21
Scopa,65,The North Face,5,222,The North Face Menswear,The North Face Outerwear,The North Face Light Jackets,"ITEM: $180 The North Face Polartec Denali fleece jacket
SIZE ON TAG: XL
CONDITION: Used - Great!
• No rips, holes, or stains. Some pilling / general wear.
COLOR: Black
MEASUREMENTS (inches):
Shoulder to shoulder: 23
Width: 25
Body length: (end of collar to bottom on the back): 28
Sleeve length: 24
• Be aware that these measurements will not be 100% exact - please forgive some error.
Please refer to the photos carefully and feel free to ask questions before purchasing. This item is sold AS IS and is pre-owned, so please do not expect it to be in perfect condition. Do not solely rely on the tag size, as pre-owned pieces may have been shrunk, stretched, or altered. No returns.
MESSAGE ME WITH ANY QUESTIONS!",$180 The North Face Polartec Denali Fleece Jacket Black (XL),7,Men's / US XL / EU 56 / 4,Black,Used,102
